StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1,Q3.1,Q3.2,Q3.3,Q3.4,Q4.2,Q4.3,Q4.4,Q4.5_1,Q4.7,Q4.8,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q5.1_6,Q7.1_1,Q7.2_1,Q7.3_1,Q7.4,Q7.5,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q392_First Click,Q392_Last Click,Q392_Page Submit,Q392_Click Count,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q371_First Click,Q371_Last Click,Q371_Page Submit,Q371_Click Count,Q393_First Click,Q393_Last Click,Q393_Page Submit,Q393_Click Count,Q374_1,Q375_1,Q376_1,Q377_1,Q378_1,Q379_1,Q380_1,Q380_2,Q380_3,Q380_4,Q380_5,Q380_6,Q382_First Click,Q382_Last Click,Q382_Page Submit,Q382_Click Count,Q410_First Click,Q410_Last Click,Q410_Page Submit,Q410_Click Count,Q385_1,Q386_1,Q387_1,Q388_1,Q389_1,Q390_1,Q391_1,Q391_2,Q391_3,Q391_4,Q391_5,Q391_6,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q11,Q12,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q14#1_1,Q14#1_2,Q14#1_3,Q14#1_4,Q14#1_5,Q14#1_6,Q14#1_7,Q14#1_8,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,NPS.2,NPS.3,NPS.4,NPS.5_NPS_GROUP,NPS.5,NPS.6,PROLIFIC_PID
2025-08-05 18:31:18,2025-08-05 18:56:56,IP Address,81.101.72.235,100,1538,True,2025-08-05 18:56:57,R_8S06VvAyySRPBth,,,,,54.58,-5.928,anonymous,EN,I agree and I want to participate,6776ea7fcb7e01d38a5b46b6,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",3,7,1,3,5,5,4,Several times a week,8,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300.129,0,0,0,685.98,0,7,2,4,6,3,5,2,2,6,5,3,6,0,0,79.089,0,6,3,4,4,5,7,"It is not an area I am familiar with so I found that I needed to fully concentrate on what it was presenting ",1,5,3,6,3,7,No,"It doesn't seem to share just one view ",2.071,85.997,87.815,12,No,No,No,No,No,No,No,No,2.072,85.997,87.816,12,"None ",Yes,"It helped clarify things ",Detractor,6,"None ",
2025-08-05 19:08:58,2025-08-05 19:42:51,IP Address,216.8.152.62,100,2032,True,2025-08-05 19:42:51,R_3eDcW57mqiBAA2l,,,,,42.2839,-82.9786,anonymous,EN,I agree and I want to participate,5e5a96f5a2f2c528edf70f6e,Desktop,Other,English,25 to 44,Female,"Some college/university, no degree",Canada,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",4,5,5,4,7,5,7,Multiple times a day,8,"traditional media (e.g. newspapers, TV news channels),online news websites,news apps",,0,0,702.394,0,0,0,696.2,0,5,1,6,1,2,2,1,5,4,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,269.189,0,7,7,2,1,1,7,"I had some knowledge about this subject previously. ",6,6,7,7,7,7,Yes,"Because it paints Ukraine in a bad light. ",0.992,33.795,36.557,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0.992,33.795,36.557,10,None,Yes,I liked talking it out.,Passive,8,I use a similiar tool notebook llm to read out articles like podcasts.,
2025-08-05 19:45:09,2025-08-05 19:46:32,IP Address,5.65.85.157,100,82,True,2025-08-05 19:46:32,R_86k31mE1CebJzmF,,,,,52.1932,0.1426,anonymous,EN,I agree and I want to participate,5b13da851e55760001ba009a,Desktop,Communication and/or Media,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 20:35:26,2025-08-05 20:38:06,IP Address,71.82.223.184,100,160,True,2025-08-05 20:38:06,R_7G3WoXSkoZT4Jln,,,,,43.1142,-88.4961,anonymous,EN,I agree and I want to participate,5da6139c002c29001335b5a2,Desktop,Politics,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 20:38:37,2025-08-05 21:15:22,IP Address,78.105.198.183,100,2205,True,2025-08-05 21:15:23,R_8Peo6YLtU3tILI6,,,,,53.5477,-2.1259,anonymous,EN,I agree and I want to participate,5ee28b04c21e4b3d41f5dd8b,Desktop,Other,English,18 to 24,Female,"Some college/university, no degree",United Kingdom,"Clerical Support Workers – office and admin tasks (e.g. receptionist, data entry clerk, office assistant)","Yes, I will",3,5,2,2,4,4,2,Rarely,7,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,2.245,148.636,149.1,16,22.739,575.722,576.627,34,5,3,2,6,4,6,1,2,6,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.059,69.224,86.624,12,5,3,3,3,5,5,I'm not very well educated on the Ukraine-Russia war. Of course I see splices of information in the news and on social media and am generally quite confident in my stance siding with Ukraine. It seemed the article was very pro-Russia and trying to paint Zelensky as a dictator of sorts. While reading I had to bear in mind how little informed I am on the topic.,1,3,5,3,2,6,Yes,"It seems quite clear to me the article has a specific goal of painting Zelensky/Ukraine in a negative light. The source being a Russian diplomat (aka the opposing side) is questionable and seems biased to me too. ",5.605,169.927,173.284,39,Yes,Yes,No,Yes,Yes,Yes,Yes,No,5.605,169.927,173.284,39,"It kept looping back onto its goal I think - it did seem adamant on me adhering to the notion Germany was 'try-harding' so to speak. I think all AI has an issue with providing validation to it's users where there shouldn't be any too and this was definitely present here. ",Yes,"It kind of summarized the information in a way that made it a little bit more digestible for me as a novice on the topic. Being asked questions gave me time to think and actually consider what the article was saying rather than viewing it passively. ",Detractor,1,,
2025-08-05 21:21:45,2025-08-05 22:04:31,IP Address,31.52.255.229,100,2565,True,2025-08-05 22:04:31,R_80PJcsUFZhurnKk,,,,,52.3966,-0.7212,anonymous,EN,I agree and I want to participate,5a94ee9bf6dfdd0001ea50f1,Desktop,Other,English,25 to 44,Male,"Some college/university, no degree",United Kingdom,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",3,2,4,5,4,3,3,Several times a week,7,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,,,,,,,,,,,,,,,,,,,,,0,0,211.149,0,0,0,1326.474,0,5,2,4,6,3,3,1,4,5,4,1,3,,,,,,,,,,,,,,,,,,,,,0,0,237.773,0,6,1,4,2,1,5,"I feel like the USA is just in cuckoo land when it comes to Ukraine so as soon as i see any kind of rubbish being spouted by any US sources i tune out with regards to Ukraine. ",3,2,7,2,1,1,Yes,"I felt as though you are being pushed into a certain direction whilst reading the article to suit an agenda by the author. ",1.556,136.456,138.262,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.556,136.456,138.262,13,NA,No,"I did not notice any tool being used. I was just given extracted quotes and wasnt informed that this was part of a tool. ",Detractor,5,,
2025-07-29 22:02:49,2025-07-29 22:09:27,IP Address,82.42.144.199,56,397,False,2025-08-05 22:09:31,R_2yk1YczIi8JtXUC,,,,,52.6259,1.3032,anonymous,EN,I agree and I want to participate,66927c8697feb698d0b600d1,Desktop,Other,English,18 to 24,Female,Bachelor's degree,United Kingdom,"Service & Sales Workers – customer-facing roles (e.g. retail salesperson, waiter/waitress, hairdresser)","Yes, I will",3,3,3,4,5,3,3,Once a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 22:06:12,2025-08-05 22:22:06,IP Address,109.145.254.248,100,953,True,2025-08-05 22:22:06,R_8Bw5DCkDwnU4h1f,,,,,52.5357,-1.3662,anonymous,EN,I agree and I want to participate,5f1c0a9e47a90a000ad55e2c,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",4,4,4,4,4,4,4,Rarely,7,"traditional media (e.g. newspapers, TV news channels)",,,,,,,,,,,,,,,,,,,,,,0,0,137.32,0,0,0,110.472,0,1,1,2,4,4,4,4,4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,0,0,87.021,0,2,4,5,4,4,3,I just feel like i allow my thoughts to flow without worry,1,4,4,3,1,4,,,160.816,176.397,177.176,8,No,No,Yes,No,Yes,Yes,Yes,No,160.818,176.397,177.176,8,unsure,Yes,"the clarity ",Detractor,5,,
2025-08-05 22:23:38,2025-08-05 22:25:41,IP Address,89.243.115.100,100,122,True,2025-08-05 22:25:41,R_8E9AN2z6ANWikIP,,,,,52.9538,-1.1571,anonymous,EN,I agree and I want to participate,679153802a458f825959cf4a,Desktop,Communication and/or Media,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 22:25:50,2025-08-05 22:26:18,IP Address,89.243.115.100,100,28,True,2025-08-05 22:26:19,R_8zOMr0c4AdTp4QN,,,,,52.9538,-1.1571,anonymous,EN,I agree and I want to participate,679153802a458f825959cf4a,Desktop,Politics,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29 23:17:28,2025-07-29 23:18:36,IP Address,197.185.175.200,3,67,False,2025-08-05 23:18:39,R_2KUyczApfa4K5zP,,,,,-26.2309,28.0583,anonymous,EN,I agree and I want to participate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 22:26:24,2025-08-05 23:19:58,IP Address,89.243.115.100,100,3213,True,2025-08-05 23:19:58,R_8ErUCZLkkgxrYOF,,,,,52.9538,-1.1571,anonymous,EN,I agree and I want to participate,679153802a458f825959cf4a,Desktop,Other,English,45 to 64,Male,Bachelor's degree,United Kingdom,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",4,5,4,2,6,6,4,Once a day,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,0,0,525.669,0,492.04,492.04,1415.604,1,6,2,6,3,2,6,3,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,169.032,0,7,3,6,3,5,2,"it felt more spontaneous because it made me question the role of rusia and especially the role of the ukrainian president, my mind was going back and forth between the two presidents. Example the part where it says that the ukrain president's term has expired and has refused to do election, or that he is not willing to sit with the rusian president ",5,6,5,6,5,6,Yes,because the direction at which it comes from wants to paint the president of ukrain as someone that is deliberately looking or prolonging the war with rusia so that he can remain in power and cover up some bad deeds he has done contrarily to what the media tells us. it looks like an article that is meant to instigate regardless of it it is saying the truth.,1.833,288.512,292.935,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.833,288.512,292.935,14,the time laps for replying should be a bit shorter.,Yes,it asked questions that made and helped me to think,Detractor,6,no comment,
2025-08-05 23:22:01,2025-08-05 23:24:34,IP Address,86.22.235.53,100,153,True,2025-08-05 23:24:35,R_2DAHs5YhKvXbAHv,,,,,53.4146,-2.2274,anonymous,EN,I agree and I want to participate,67310ae1d0ea0611b90f274e,Desktop,Communication and/or Media,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 23:24:46,2025-08-05 23:25:03,IP Address,86.22.235.53,100,17,True,2025-08-05 23:25:04,R_2KO6xsR8BZENGpM,,,,,53.4146,-2.2274,anonymous,EN,I agree and I want to participate,67310ae1d0ea0611b90f274e,Desktop,Politics,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 23:25:17,2025-08-06 00:01:12,IP Address,86.22.235.53,100,2154,True,2025-08-06 00:01:12,R_87GnlWTL8Hx1WiB,,,,,53.4146,-2.2274,anonymous,EN,I agree and I want to participate,67310ae1d0ea0611b90f274e,Desktop,Other,English,18 to 24,Male,Bachelor's degree,United Kingdom,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",3,4,2,3,5,4,6,Multiple times a day,11,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.141,493.289,507.243,11,0,0,827.837,0,6,2,5,3,2,2,3,4,2,5,5,5,0,0,67.673,0,6,3,2,3,3,6,"My thoughts felt deliberate, analyzing the EU migration pact's implications methodically. The article's data, like detention policies and country opt-outs prompted structured reasoning to asses impacts on human rights.",3,3,3,5,4,4,Yes,I think it is propagandistic because of it's points abount the ukranian leade vladimi zelensky's negotiations and prolonged conflict,42.496,118.9,123.246,10,Yes,Yes,No,No,Yes,No,Yes,No,42.493,118.897,123.243,10,none,Yes,The very detailed informations and elaborativeness of the statements.,Passive,8,no,
2025-08-06 00:02:35,2025-08-06 00:03:36,IP Address,173.26.187.233,100,60,True,2025-08-06 00:03:36,R_3cp7TuGaFXoWJIT,,,,,41.3421,-88.8426,anonymous,EN,I agree and I want to participate,65b98fe25e75b5acc3f44626,Desktop,Communication and/or Media,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 00:03:46,2025-08-06 00:24:27,IP Address,173.26.187.233,100,1240,True,2025-08-06 00:24:28,R_3YmEL1bN1mcJymg,,,,,41.3421,-88.8426,anonymous,EN,I agree and I want to participate,65b98fe25e75b5acc3f44626,Desktop,Other,English,25 to 44,Male,"Some college/university, no degree",United States,"Technicians & Associate Professionals – support roles requiring specialized training (e.g. lab technician, paralegal, IT support)","Yes, I will",5,5,1,2,5,5,1,Multiple times a day,8,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",,57.332,60.218,194.904,2,0,0,405.66,0,7,2,6,6,5,6,3,4,5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.211,132.211,132.881,1,6,2,5,6,7,6,"I took in the fact that this was a Russian diplomat speaking, so I filtered their perspective through that lens. They could be right, but obviously their perspective is skewed by their own incentives.",6,4,5,6,5,6,No,"While it only presents one perspective, it clearly marks who it's from.",1.019,32.616,37.928,10,No,No,No,No,No,No,No,No,1.019,32.617,37.928,10,"It mostly seemed to agree with me and push me to keep speaking, rather than providing a distinct perspective of its own.",No,"It was interesting, but not particularly helpful. ",Detractor,0,No.,
2025-08-06 00:25:48,2025-08-06 00:43:29,IP Address,184.65.120.134,100,1061,True,2025-08-06 00:43:30,R_6g4iljZLtBOuZX3,,,,,49.0424,-122.284,anonymous,EN,I agree and I want to participate,596f003434773e0001fc0d28,Desktop,Other,English,25 to 44,Female,Bachelor's degree,Canada,,"Yes, I will",5,5,1,1,4,5,3,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,,,,,,,,,,,,,,,,,,,,,133.893,163.53,164.365,5,172.425,232.261,233.397,2,1,2,4,4,5,1,4,2,7,1,1,2,,,,,,,,,,,,,,,,,,,,,53.555,91.04,91.937,2,1,2,2,2,1,4,"I already have my own thoughts about the situation and think Russia is framing things a very biased and incorrect, misleading way.",5,1,7,1,1,5,Yes,"Because it is presenting mainly one viewpoint, that only favours the Russian view.",1.9,93.12,93.868,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.9,93.12,93.868,13,,No,Didn't really find the BOT helped illuminate anything for me.,Detractor,0,,
2025-08-06 00:44:22,2025-08-06 01:45:48,IP Address,24.44.182.146,100,3686,True,2025-08-06 01:45:49,R_7vlAPm74oeD5Fqp,,,,,40.9476,-73.8624,anonymous,EN,I agree and I want to participate,5c9bfbfa325c3d001ad360a8,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United States,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",5,2,7,6,2,2,1,Once a month,1,"online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.613,834.613,876.569,1,446.446,446.446,979.652,1,7,2,5,6,6,1,2,6,3,6,7,7,0,0,43.35,0,4,5,6,6,6,2,I felt like I was learning and updating my thoughts as I was reading the article.,1,4,4,4,4,6,,,19.393,60.853,61.193,10,Yes,No,Yes,Yes,Yes,Yes,Yes,No,19.393,60.853,61.193,10,N/a,Yes,"It discussed the topics at hand in a way that allowed me to look at different perspectives,",Passive,7,No,
2025-08-06 01:46:34,2025-08-06 01:48:37,IP Address,98.97.114.18,100,122,True,2025-08-06 01:48:37,R_5feQ8oxEG6iaQZ5,,,,,33.4532,-112.0748,anonymous,EN,I agree and I want to participate,67207ddb95109f11e89dcfb8,Desktop,Communication and/or Media,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 01:48:45,2025-08-06 02:11:41,IP Address,98.97.114.18,100,1375,True,2025-08-06 02:11:41,R_54juewCM5QD7Jir,,,,,33.4532,-112.0748,anonymous,EN,I agree and I want to participate,67207ddb95109f11e89dcfb8,Desktop,Other,English,25 to 44,Female,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",6,7,1,2,7,6,4,Multiple times a day,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,452.485,0,0,0,206.552,0,7,3,7,7,6,7,2,3,6,6,7,7,0,0,101.917,0,6,7,3,1,3,7,I was careful in considering each fact presented. i did not think of my prior knowledge and remained objective,5,3,6,4,3,3,Yes,it was biased and seemed to try to convince reader that Zelensky is not a legitamate leader,1.763,153.787,155.218,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.763,153.787,155.218,11,None to suggest,Yes,It helped me read carefully for clues about the media's tactics,Passive,7,"I do not. Thank you for your time. ",
2025-08-06 02:13:55,2025-08-06 02:30:36,IP Address,75.28.140.147,100,1001,True,2025-08-06 02:30:37,R_6FExM0WagqFj3xe,,,,,32.8707,-79.8029,anonymous,EN,I agree and I want to participate,6604610e7a4c3d8b8aa2309f,Desktop,Other,English,45 to 64,Female,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",7,7,1,1,7,7,6,Several times a week,10,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram),news apps",,0,0,168.857,0,0,0,653.645,0,6,6,7,5,5,5,1,4,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36.598,0,5,5,5,5,6,5,It felt more deliberate because there was concrete information,1,4,2,4,4,4,,,24.988,27.341,28.434,8,No,No,No,No,No,No,No,No,24.989,27.341,28.434,8,,Yes,,Promoter,9,,
2025-08-06 02:31:39,2025-08-06 02:32:23,IP Address,174.230.146.159,100,44,True,2025-08-06 02:32:24,R_3b41whwVAqIoeXL,,,,,35.1431,-90.0492,anonymous,EN,I agree and I want to participate,6547bf8012d4702680d55663,Desktop,Politics,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 03:53:52,2025-08-06 03:59:56,IP Address,173.19.33.200,100,363,True,2025-08-06 03:59:56,R_50obkhdkYraJWGT,,,,,30.5538,-87.7119,anonymous,EN,I agree and I want to participate,66cc069b16f2ca209469aca2,Desktop,Politics,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 04:00:07,2025-08-06 04:24:29,IP Address,173.19.33.200,100,1461,True,2025-08-06 04:24:30,R_3ha5mSytt3A6P08,,,,,30.5538,-87.7119,anonymous,EN,I agree and I want to participate,66cc069b16f2ca209469aca2,Desktop,Other,English,25 to 44,Female,Less than high school diploma,United States,"Managers – people who plan and direct the work of others (e.g. department head, project manager, store manager)","Yes, I will",4,4,3,2,5,6,3,Multiple times a day,9,"traditional media (e.g. newspapers, TV news channels),online news websites,news apps",,0,0,235.809,0,0,0,761.589,0,7,6,2,2,3,6,4,4,7,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,97.117,0,2,2,2,6,1,7,"I dont trust anything about putin that paints him in a positive light, hes a bad person",6,5,7,2,1,4,Yes,"I don't trust anything putin says, i trust zelensky",1.803,55.038,56.484,12,Yes,Yes,Yes,Yes,Yes,No,No,No,1.802,55.037,56.483,12,"none, i liked it a lot.",No,i liked how it discussed issues about the articles with me,Promoter,9,,
2025-07-30 04:49:13,2025-07-30 04:51:19,IP Address,70.70.53.94,19,125,False,2025-08-06 04:51:20,R_7lE0s7BF1wkYoLM,,,,,49.1251,-122.6224,anonymous,EN,I agree and I want to participate,652ae1c56ff7f0bc98b5e9a9,Desktop,Other,English,18 to 24,Female,Bachelor's degree,Canada,"Elementary Occupations – routine manual or simple tasks (e.g. cleaner, porter, shelf stacker)","Yes, I will",2,2,6,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 04:38:15,2025-08-06 04:58:51,IP Address,24.1.95.4,100,1236,True,2025-08-06 04:58:52,R_7uqNrxgEHJfzO7v,,,,,41.5581,-88.1082,anonymous,EN,I agree and I want to participate,678c51c4f4998df7a4eeaa3d,Desktop,Other,English,25 to 44,Male,Bachelor's degree,United States,"Professionals – highly-skilled, degree-level work (e.g. doctor, lawyer, engineer, teacher, accountant)","Yes, I will",5,5,2,2,5,5,5,Several times a week,9,"traditional media (e.g. newspapers, TV news channels),online news websites,social media platforms (e.g. Facebook, Twitter, Telegram)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,189.788,0,0,0,658.102,0,7,4,5,4,3,3,2,4,5,5,4,4,0,0,23.339,0,3,4,4,4,4,3,"I have already been in the loop about this and read many articles on it. ",7,5,4,4,4,4,No,I don't,6.008,50.674,51.837,10,No,No,No,No,Yes,No,No,No,6.008,50.674,51.837,10,It seemed to repeat a lot of information,No,Easy to understand my recordings,Detractor,5,Nope,
2025-08-06 05:07:26,2025-08-06 05:16:09,IP Address,216.120.189.103,100,523,True,2025-08-06 05:16:09,R_2EdCY0gIMZtrR1D,,,,,51.5081,-0.1278,anonymous,EN,I agree and I want to participate,674dead660797858926bf530,Desktop,Communication and/or Media,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
